,no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
2358,778,[],1701473337858486272,gia_anggima48,Gia Anggima,1817451084170088535,"@agnes_nazila Pindah ibu kota, bukti komitmen kita buat bumi dan lingkungan.",Sun Jul 28 06:44:39 +0000 2024,0,0
2359,779,[],1815647500499664896,toni_suryadi98,Toni Suryadi,1817449792827699238,@agnes_nazila Pindah ibu kota bikin kita semakin deket sama konsep smart city.,Sun Jul 28 06:39:31 +0000 2024,0,0
2360,780,[],1683389882838949888,arfan_gaffi,Arfan Gaffi,1817446748731986127,"@agnes_nazila Pindah ibu kota, bikin kita semakin urban dan hijau sekaligus.",Sun Jul 28 06:27:26 +0000 2024,0,0
2361,781,[],1521559637572550656,MPrimbon,Bang Bona,1817446289573068813,@rhamasukma @BBerizik saya bangga dengan Ibu Kota Jakarta namun bukan berarti saya harus pindah ke Jakarta,Sun Jul 28 06:25:36 +0000 2024,0,0
2362,782,[],1701848904017526784,wisnati_darun,Wisnati Darun,1817438562377470454,@agnes_nazila Semangat pindah Ibu Kota Negara,Sun Jul 28 05:54:54 +0000 2024,0,0
2363,783,[],1700046181639020544,wahyu_daniii,Hamdani Wahyu,1817435052797759642,"@agnes_nazila Pindah ibu kota, langkah besar kita menuju kehidupan yang lebih sustainable.",Sun Jul 28 05:40:57 +0000 2024,0,0
2364,784,"[{'display_url': 'news.detik.com/berita/d-74608…', 'expanded_url': 'https://news.detik.com/berita/d-7460868/pertama-kali-jokowi-kerja-di-kantor-presiden-ikn-mulai-besok', 'url': 'https://t.co/fT5zOeeWqF', 'indices': [196, 219]}]",1486631613932834819,jari_droid,Jaridroid,1817413321982955545,"Pertama Kali! Jokowi Kerja di Kantor Presiden IKN Mulai Besok.

Ayo teken keppres pindah ibu kota, dan mulai rapat kabinet di ikn, spy rakyat dan investor makin percaya.
Ayo pak @jokowi
@prabowo
 https://t.co/fT5zOeeWqF",Sun Jul 28 04:14:36 +0000 2024,1,2
2365,785,[],1681502714935808000,hinan_kuswati,Hinan Kuswati,1817408709397815322,@abangbelneg Semangat pindah Ibu Kota Negara,Sun Jul 28 03:56:16 +0000 2024,0,0
2366,786,[],1685874582190964737,rizi_raflesia24,Rizi Raflesia,1817372711976640995,"@abangbelneg Pindah ibu kota, bukti komitmen kita buat generasi mendatang.",Sun Jul 28 01:33:14 +0000 2024,0,0
2367,787,[],1681874899789574150,subekti_har59,Subekti Haryono,1817371990111780883,"@abangbelneg Pindah ibu kota, bukti bahwa kita bisa berkontribusi untuk bumi yang lebih baik",Sun Jul 28 01:30:22 +0000 2024,0,0
2368,788,[],1141182764,setiutami,suzume,1817371233165754408,"Biar ai dikata bopung, tp enak jadi bocah kampung liat sawah, siram taneman. Pusing bgt dulu jadi anak ibu kota wkwk. Kotanya cuma jaksel doang, sisanya ya gitulah 😂
Ngakak kalo ada temen baru pindah jkt sok2an tag lokasi jkt. Stres u lama2

Jd anak kabupaten is my privilege wkw",Sun Jul 28 01:27:21 +0000 2024,0,0
2369,789,[],310586515,Iansebuahnama,Ian,1817340474623226124,@StefanAntonio__ ane doain semoga cepat beres...ibu kota biar piNdah ...jawa barat sudah over populasi ..dari segala penjuru mengadu nasib ke sini..,Sat Jul 27 23:25:08 +0000 2024,0,0
2370,790,[],1373275046970462214,Tatarori80,TTR..... _↙️,1817334176779280766,"Para Menteri siap-siap pindah ke IKN🇮🇩👍
~Ketua Satgas Infrastruktur IKN Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) Danis Sumadilaga mengatakan sebanyak 14 unit rumah menteri di Ibu Kota Nusantara (IKN) siap dihuni.
_
#TimnasDay Keluarin Malaysia Enzo
#Badminton https://t.co/532I7BQd8q",Sat Jul 27 23:00:06 +0000 2024,7,8
2371,791,[],1132693564423467008,AingGatau,Aing Saha,1817191347838927356,"Disana kalo adzan bisa langsung ke mesjid walopun disuruh emak dulu, disini(kota aing sekarang) mah semuanya sendiri"". Moga aja taun depan jadi pindah ke Ibu Kota, biar tiap mau ngerasain solat berjamaah bisa ke mesjid Indo / mesjid Turki:'))",Sat Jul 27 13:32:33 +0000 2024,0,0
2372,792,[],1811243032576200704,arzanchairi,Arzan Chairi,1817106839781388648,"@RadioElshinta Tahun depan Ibu kota dah pindah pak, santai saja... SAMPAH pasti berkurang😌",Sat Jul 27 07:56:45 +0000 2024,0,0
2373,793,[],1216705050916974592,Jin1frit,Ry_U_Win 6️⃣5️⃣🎹,1817098896352444680,"@B3doel___ Guru kls I : Pak Suhanda (di kampung)
Kls II pindah ke kota.
Gurunya : Ibu Tuti (sampe skrg masih chattan di wa)
Guru kls III : Ibu Ratna
Guru Kls IV : Ibu Sri Hartuti BA. Org Madiun
Guru Kls V :   Ibu Lia
Guru kls Vi : Pak Dasuki

😊😊",Sat Jul 27 07:25:11 +0000 2024,0,0
2374,794,[],1689540054241423361,andre_rcrdo14,Andre Ricardo,1817077257074278643,"@IKNnusantaraID Pindah ibu kota, bikin kita semakin berperan dalam mitigasi perubahan iklim.",Sat Jul 27 05:59:12 +0000 2024,0,0
2375,795,[],1814220106702151680,dewi_ratna2001,Dewi Ratnasari,1817049405943427359,"@IKNnusantaraID Pindah ibu kota, bikin kita semakin siap untuk meraih prestasi dunia.",Sat Jul 27 04:08:32 +0000 2024,0,0
2376,796,[],2801635248,tibeell,kuascat🌵🍉,1817047717178409181,"@G4b0nG0ku Ga paham maksud ibu kota pindah untuk pemerataan ekonomi, bisa dielaborasi ga?",Sat Jul 27 04:01:49 +0000 2024,0,0
2377,797,"[{'display_url': 'viralwebtrendz.blogspot.com', 'expanded_url': 'https://viralwebtrendz.blogspot.com/', 'url': 'https://t.co/RtDHaCkWER', 'indices': [63, 86]}]",1803820224506163200,fx99911099,fx-999,1817038462366691479,"anies jawab ganjar soal ibu kota pindah ke jangan tiru belanda
https://t.co/RtDHaCkWER",Sat Jul 27 03:25:03 +0000 2024,0,0
2378,798,"[{'display_url': 'viralwebtrendz.blogspot.com', 'expanded_url': 'https://viralwebtrendz.blogspot.com/', 'url': 'https://t.co/pjZbkeHP26', 'indices': [63, 86]}]",1803817356516589568,24NET165080,24.NET,1817037292168773813,"anies jawab ganjar soal ibu kota pindah ke jangan tiru belanda
https://t.co/pjZbkeHP26",Sat Jul 27 03:20:24 +0000 2024,0,0
2379,799,[],1726158465520021504,Joolidholic,AngelinaJoelid,1817027810487386171,"@RajaJuliAntoni Yoook segera kalian pindah sono, biar ibu kota jakarta bersih dari polusi.. 👏👏",Sat Jul 27 02:42:43 +0000 2024,0,0
2380,800,[],1349041518,lowlax6679,Lolaxajz,1816985993934962813,"@G4b0nG0ku Versi Soekarno ibu kota pindah ke Pontianak karena sudah didesign dari awal.
Kalo pendapat Ahok lebih baik buat IKN di Balikpapan karena Pertamina sudah punya lahan tinggal serahkan ke Negara untuk diolah 
Versi si Anu : lokasi saat ini walaupun harus bayar ganti rugi ke ""situ""",Fri Jul 26 23:56:33 +0000 2024,0,0
2381,801,[],1773409679676432384,OjolOnlinsayang,pejuang_online(ojol),1816978904206442808,@StefanAntonio__ Mau ikn jadi g sesuai dg ucapan president..saya g perduli yg penting ibu kota pindah sudah cukup,Fri Jul 26 23:28:23 +0000 2024,0,0
2382,802,[],914942252782202880,lewatmananeng,dntcllmyname,1816877805000614033,"ya yg awalnya kita tinggal di satu kota yg sama hingga harus LDR, iya karena aku harus ikut ortu gua yg pindah ke ibu kota...dan aku pun harus pindah juga karena kemauan org tua...secara ya org tua kita ya harus nurut",Fri Jul 26 16:46:39 +0000 2024,0,0
2383,803,[],1804347358681141249,MyLadyZi,Yours xoxo 🌷🍉,1816845744403567080,@zyswift_ @DemarcusMc14 Dari dia nulis klarifikasi karena “anak dari luar Jakarta” jadi sulit nyambung dah kebaca banget ini orang senga’ Jakarta ibu kota yg rada rasis ama anak2 daerah - HIH. Gw sebagai ex anak daerah yg pindah ke Jakarta pas SMA (puluhan thn yg lalu 🤪) fixed ikut BT!,Fri Jul 26 14:39:15 +0000 2024,1,11
2384,804,[],1772537354563321856,Al_Kauther01,Haudl Al Kauther,1816842663687258533,"Banyak negara didunia yang membangun dan pindah ibu kota tapi pembangunannya murni dari uang negara sendiri bukan dapat ngutang, bukan dapat ngemis dari negara ke negara lainnya https://t.co/0i7Li5ZMHh",Fri Jul 26 14:27:00 +0000 2024,2,9
2385,805,[],455553006,Kevin_asGudier,kevin🌊,1816838396700164455,"@mbagastam_ Bang kalo ibu kota pindah, abang ikut pindah nga?",Fri Jul 26 14:10:03 +0000 2024,0,0
2386,806,[],152096949,lingua101,Erwin,1816833113395462445,@Kathmandu2014 @geloraco Ya artinya ada orang yang ga pake nalar donk bilang 17 Agustus 2024 pindah ibu kota.,Fri Jul 26 13:49:04 +0000 2024,0,13
2387,807,[],1504122442721394690,felen_fery,FS,1816829144354947265,"@G4b0nG0ku Saya koq g yakin kalau ekonomi akan merata bila ibu kota pindah,nyatanya penduduknya dibatasi dan g semua orang bisa boleh jadi warga ikn",Fri Jul 26 13:33:17 +0000 2024,0,0
2388,808,[],1756671497220116480,yunhobetawi,incess ajuy 🩰 sbuk!!!,1816826465503371682,@nertaefyau @heartcoIor Aoalnya ibu kota mw pindah 🤗,Fri Jul 26 13:22:39 +0000 2024,0,1
2389,809,[],1727670533939142656,R4v4king,R4vking$,1816817213812408833,@kompascom Berkah luar biasa IKN semoga ibu kota cepat pindah biar nggk brisik🤣🤣,Fri Jul 26 12:45:53 +0000 2024,0,0
2390,810,[],1685921671470010369,ramaniyah_dhln,Ramaniyah Dahlan,1816783623808516323,"@meraaahputiiih Pindah ibu kota, jadi peluang buat fresh start yang lebih cool.",Fri Jul 26 10:32:24 +0000 2024,0,0
2391,811,[],18129942,tempodotco,tempo.co,1816774388857078080,"Presiden Jokowi mengatakan, ia sudah siap pindah kantor ke IKN alias Ibu Kota Nusantara pada 28 Juli 2024 asalkan fasilitasnya sudah tersedia.

#TempoHeadliner https://t.co/BgYwRoew5z",Fri Jul 26 09:55:42 +0000 2024,2,1
2392,812,[],1717846074470313984,asiyah_nan79195,Nanda Asiyah,1816695660349194681,"@meraaahputiiih Pindah ibu kota, bukti bahwa kita bisa berinovasi dalam ramah lingkungan.",Fri Jul 26 04:42:52 +0000 2024,0,0
2393,813,"[{'display_url': 'dlvr.it/TB4nrX', 'expanded_url': 'http://dlvr.it/TB4nrX', 'url': 'https://t.co/nS2XnGE0A2', 'indices': [63, 86]}]",552523769,KATADATAcoid,Katadata.co.id,1816677835798720702,"Ibu Kota akan Pindah ke Kaltim, Harga Rumah di Jakarta Stagnan https://t.co/nS2XnGE0A2",Fri Jul 26 03:32:02 +0000 2024,0,0
2394,814,[],1727584963133083648,DickyFrata,AkuDanKamu,1816672037177557038,"@geloraco yg maksa pindah ibu kota kn anda beserta jajaran, kenapa skr mlh blgnya gmau memaksakan berkegiatan d sana ? uang udh habis triliun nan, dn anda blg gmau mksain buat pindah ksana, lantas buat apa pindah ibu kota ? tau gtu udh aja gosah bkin sklian https://t.co/CMVvPcLyh3",Fri Jul 26 03:09:00 +0000 2024,0,0
2395,815,[],1689901556022595584,alnauta_sabinah,Alnauta Sabinah,1816668234948706609,"@meraaahputiiih Pindah ibu kota, pindah ke era green energy",Fri Jul 26 02:53:53 +0000 2024,0,0
2396,816,"[{'display_url': 'timesumut.com', 'expanded_url': 'http://www.timesumut.com', 'url': 'https://t.co/zgvPLw1kSj', 'indices': [212, 235]}]",1754411603070709760,TimeSumut99,TimeSumut,1816666411206590922,"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR), Basuki Hadimuljono, akan segera pindah ke Ibu Kota Nusantara (IKN) seiring dengan kemajuan pembangunan infrastruktur di kawasan tersebut.

Baca selengkapnya di https://t.co/zgvPLw1kSj #kabarterkini #terpercaya #promedia https://t.co/aw2n4vS3Me",Fri Jul 26 02:46:39 +0000 2024,0,0
2397,817,[],1521967420889477121,UrSecreat_Safe,Secreat On The Bottle,1816541778159518157,"@BebySoSweet Hukum di. era @jokowi kalok mabok alkohol bebas bunuh orang🤣🤣🤣
Jargon pindah ibu kota cuman bawa mentalitas bangsa jd busuk: hukum rimba🤣🤣🤣",Thu Jul 25 18:31:24 +0000 2024,0,1
2398,818,[],1605120474064646144,4HurufNamaKu,panggil aku om will,1816486535040229815,@KaredokLeunca__ @jokowi @musniumar_ @gibran_tweet Jangan kan kaos Mak...ibu kota negara aja dia pindah,Thu Jul 25 14:51:53 +0000 2024,0,1
2399,819,"[{'display_url': 'detik.com/properti/berit…', 'expanded_url': 'https://www.detik.com/properti/berita/d-7456918/ibu-kota-bakal-pindah-ke-ikn-mal-kantor-di-jakarta-bakal-sepi??utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikproperti', 'url': 'https://t.co/jwh5i120lH', 'indices': [64, 87]}]",1669625434471038976,detik_properti,detikproperticom,1816414412154233018,"Ibu Kota Bakal Pindah ke IKN, Mal-Kantor di Jakarta Bakal Sepi? https://t.co/jwh5i120lH",Thu Jul 25 10:05:17 +0000 2024,0,0
2400,820,"[{'display_url': 'Mekongganews.id', 'expanded_url': 'http://Mekongganews.id', 'url': 'https://t.co/ka4vZVA4KD', 'indices': [0, 23]}, {'display_url': 'mekongganews.id/jokowi-tegaska…', 'expanded_url': 'https://mekongganews.id/jokowi-tegaskan-tak-mau-terburu-pindah-ke-ikn-fasilitas-harus-siap/', 'url': 'https://t.co/RHSQr3Tk0m', 'indices': [246, 269]}]",1801993413895823360,MekonggaD81406,Mekongga DotID,1816394598169899436,"https://t.co/ka4vZVA4KD, KOLAKA – Presiden Joko Widodo (Jokowi) menegaskan bahwa dirinya tidak akan terburu-buru untuk pindah kantor ke Ibu Kota Nusantara (IKN) di Penajam Paser Utara, Kalimantan Timur.

Baca tautan selengkapnya dibawah ini: 👇🏻

https://t.co/RHSQr3Tk0m https://t.co/ujIlFKO9Xe",Thu Jul 25 08:46:33 +0000 2024,0,0
2401,821,"[{'display_url': 'bisnisindonesia.id/article/menerk…', 'expanded_url': 'https://bisnisindonesia.id/article/menerka-prospek-pasar-rumah-seken-di-jakarta-setelah-ibu-kota-pindah?utm_source=dlvr.it&utm_medium=twitter', 'url': 'https://t.co/2UrqjIBrPV', 'indices': [69, 92]}]",1330791552583548932,bisnisindo_id,BisnisIndonesia.id,1816371100940668993,Menerka Prospek Pasar Rumah Seken di Jakarta Setelah Ibu Kota Pindah https://t.co/2UrqjIBrPV https://t.co/KQdoMGbDJR,Thu Jul 25 07:13:11 +0000 2024,0,0
2402,822,[],1628642486439809024,AlfaruJack,Jack Alfaru,1816370736254312753,@H4T14K4LN4L42 @jokowi Maha sewa dan masaa bayaran semoga  ibu kota segera pindah dan jkt biar adem dan gk gaduh   demo bela yg bayar mngatasnamakn rakyat tpi rakyat biasa aja  pokokny yg demo kan ktauan siapa yg bayar 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Thu Jul 25 07:11:44 +0000 2024,0,0
2403,823,"[{'display_url': 'herald.id/2024/07/25/ref…', 'expanded_url': 'https://herald.id/2024/07/25/refly-harun-sebut-prabowo-ogah-pindahkan-ibu-kota/', 'url': 'https://t.co/qWjpkHgLT4', 'indices': [77, 100]}]",1698580133068865536,heralddotID,Herald Indonesia,1816337696954146914,"Ibukota negara disebut-sebut tidak akan pindah ke Ibu Kota Nusantara (IKN).

https://t.co/qWjpkHgLT4",Thu Jul 25 05:00:27 +0000 2024,0,0
2404,824,"[{'display_url': 'detik.com/edu/detikpedia…', 'expanded_url': 'https://detik.com/edu/detikpedia/d-7455310/daftar-8-negara-yang-pernah-pindah-ibu-kota-indonesia-mulai-kapan?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikedu', 'url': 'https://t.co/T2aHuwAvT2', 'indices': [185, 208]}]",69183155,detikcom,detikcom,1816273409791386074,"Negara-negara seperti Myanmar dan Kazakhstan ternyata pernah pindah ibu kota. Sebelum Indonesia yang akan pindah ibu kota, negara mana saja ya yang sudah melakukannya?

Via @detik_edu  https://t.co/T2aHuwAvT2",Thu Jul 25 00:45:00 +0000 2024,0,1
2405,825,[],1711955018251902976,LalompohAl69643,Albert Lalompoh,1816256838381494525,"@MichelAdam7__ @_bemsi @DPR_RI Gerakan dengan misi membatalakan Ibu Kota Negara pindah ke IKN dengan menggusung tema Jokowi gagal memimpin Indonesia, padahal 70 % rakyat puas dengan kinerja Jokowi. Mari rakyat bersatu hancur misi ini...",Wed Jul 24 23:39:09 +0000 2024,0,0
2406,826,[],1711955018251902976,LalompohAl69643,Albert Lalompoh,1816255826216247618,"@Flamboyan59 Hati-hati dengan kelompok-kelompok yang tidak ingin Ibu kota pindah ke IKN, yang nenunggangi mahasiswa menjatuhkan JOKOWI agar batal ibu kota pindah ke IKN, mari rakyat daerah bersatu mempertahankan Ibu Kota Nusantara terutama Indonesia Timur ...",Wed Jul 24 23:35:08 +0000 2024,0,0
2407,827,[],154497071,ihseriyani,rض ~,1816083596912017588,"Ada orang, skip beberapa hari, udah pindah kota aja dia. 
susah memang ikatan batin ibu dan anak, gabisa lama lama jauh.

nudge: sasux, ajenx 🔥",Wed Jul 24 12:10:45 +0000 2024,0,0
2408,828,[],1815637305211928576,maya_sari545,Maya sari,1816044814170993112,"@abangbelneg Pindah ibu kota, jadi peluang buat fresh start yang lebih cool.",Wed Jul 24 09:36:38 +0000 2024,0,0
2409,829,[],1766444469732470784,starggazeing,"star, pls jbjb.",1816014912562553136,"ga susah ternyata buat cari fourth. namanya dikenal seantero kampung. satu satunya remaja yang ga pindah ke ibu kota, itulah fourth. pas gemini nemuin fourth, fourthnya ga percaya kalo itu gemini, gemininya juga ga percaya kalo itu fourth.",Wed Jul 24 07:37:49 +0000 2024,0,0
2410,830,[],1445131434251849731,penerbitlanggam,langgampustaka,1816014544860516863,Pemindahan ke Ibu Kota Negara (IKN) Nusantara akan melibatkan berbagai elemen dari pemerintahan dan masyarakat. Berikut beberapa kelompok yang direncanakan akan pindah ke IKN: https://t.co/tOO0jro5lV,Wed Jul 24 07:36:22 +0000 2024,0,0
2411,831,[],1077161861026504705,indoroma_,🇮🇩 txt dr Romanisti,1816000241021378969,"Leggo edisi hari ini menulis bahwa negosiasi antara Roma dgn #Djurgardens telah mencapai tahap akhir: #Dahl akan pindah ke ibu kota Italia dengan biaya €4,5 juta. [@ASRomaPress]

.
#ASRoma #mercatoASR #romamercato #calciomercatoroma #transferrumor #indoroma https://t.co/JHRzZrrNlx",Wed Jul 24 06:39:31 +0000 2024,0,2
2412,832,[],352104413,blubponyo,Indah🦄,1815999138267553878,"Meskipun sekarang aku udah pindah karena ikut suami, dari ibu kota to the middle of nowhere, yg ga ada waxing salon nya.

namun tidak menurunkan semangatku untuk tetap waxing agar kulit mulush tanpa buluu. Apalagi sekarang udah banyak waxing kit mandiri &amp; cara pakenya gampang😝💖 https://t.co/yLQqM5kinn",Wed Jul 24 06:35:08 +0000 2024,60,71
2413,833,[],759395140792356866,_____kingAJ,Centang Biru,1815985368979890623,@kumparan Bahkan Negara Zimbabwe pun g sehina ini... Pindah Ibu kota yaaa pindah aja.. gak usah Jualan seperti sales Properti...,Wed Jul 24 05:40:25 +0000 2024,0,0
2414,834,[],1694189790902824960,eka_wahyu22,Eka Wahyu,1815962071881900308,@abangbelneg Semangat pindah Ibu Kota Negara,Wed Jul 24 04:07:51 +0000 2024,0,0
2415,835,[],1686217960921391106,julianto_raka,Julianto Raka,1815961576538828846,"@abangbelneg Pindah ibu kota, bikin kita semakin urban dan hijau sekaligus.",Wed Jul 24 04:05:53 +0000 2024,0,0
2416,836,[],1341883938256506880,mutahiyati,akuh,1815959393936236789,"@jancooeek itu monas cah bagus😭😭😭😅
punyanya jakardah lohh

biar kata ibu kota mw pindah c monas ttp dijakarta cah bagus

bandung mah aya gedung sate atuh a'",Wed Jul 24 03:57:13 +0000 2024,0,0
2417,837,[],1641094428357201922,Sukiadin884555,Adin Sukirman1286878899,1815955058808480170,"@sociotalker Ibu kota jika pindah lebih bagus dekat negara tetangga, sabang dekat Singapore, Papua dekat Australia, kalbar , kalut dekat Malaysia/ Brunei.
Dijakarta banyak proyek nasional belum rampung.
Monasnya, gedung Dubes, gedung mentri mau dijadikan apa??
Haruskah ku nyanyi Armada !!",Wed Jul 24 03:39:59 +0000 2024,0,0
2418,838,[],1681142428257103872,siti_susminah1,Siti Susminah,1815953659525738567,@abangbelneg Pindah ibu kota bikin kita semakin deket sama konsep smart city.,Wed Jul 24 03:34:25 +0000 2024,0,0
2419,839,[],1689897115970064384,basma_aulya,Basma Aulya,1815950603090289029,"@abangbelneg Pindah ibu kota, semangat baru buat Indonesia yang semakin maju",Wed Jul 24 03:22:17 +0000 2024,0,0
2420,840,[],1758004267439509504,its_true017,Insomniac!,1815949810408825271,@txtdrjkt ibu kota jadi pindah IKN ??,Wed Jul 24 03:19:08 +0000 2024,0,0
2421,841,[],1811341657511694336,hana_suryani454,Hana suryani,1815945519509938220,"@abangbelneg Pindah ibu kota, bukti komitmen kita buat bumi dan lingkungan.",Wed Jul 24 03:02:05 +0000 2024,0,0
2422,842,[],1690037764950298624,dinhojadi,centang hijau,1815943953264652697,"@kemgelapan Teruslah goblok jangan pintar.
Kl konsepnya spt itu maka ibu kota di pindah tiap 5 th sekali. Biar pemerataan pembangunan.",Wed Jul 24 02:55:51 +0000 2024,0,0
2423,843,[],406171618,dikadit_,IG: @acuk.mengbal,1815936013585576151,@txtdrjkt Mungkin karena Ibu Kota pindah ke IKN,Wed Jul 24 02:24:18 +0000 2024,0,0
2424,844,[],1791720643991592960,kinerjajokowi,Kinerja Jokowidodo,1815930918785487084,"Kabar gembira buat para ASN yang akan pindah ke Ibu Kota Nusantara (IKN)! Raja Juli Antoni memastikan bahwa apartemen ASN di IKN sudah full furnished dan siap dihuni. 

Malam selasa lulu hanna merah jangan ya dek ya psht kebab dimsum kebangun tidur di doddy cowo sosmed https://t.co/kcCN0utnSU",Wed Jul 24 02:04:04 +0000 2024,0,0
2425,845,[],1791701793254367232,laporanjkw24,Laporan Jokowi,1815927172026228892,Kabar gembira buat para ASN yang akan pindah ke Ibu Kota Nusantara (IKN)! Raja Juli Antoni memastikan bahwa apartemen ASN di IKN sudah full furnished dan siap dihuni. Nyaman dan lengkap untuk memulai kehidupan baru di kota masa depan! https://t.co/19HwTgRgRu,Wed Jul 24 01:49:10 +0000 2024,0,0
2426,846,[],1794056299816300544,monitorjokowi,Monitor Jokowi,1815927127730184603,Kabar gembira buat para ASN yang akan pindah ke Ibu Kota Nusantara (IKN)! Raja Juli Antoni memastikan bahwa apartemen ASN di IKN sudah full furnished dan siap dihuni. Nyaman dan lengkap untuk memulai kehidupan baru di kota masa depan! 🌆🚀 https://t.co/wGbqGMac3D,Wed Jul 24 01:49:00 +0000 2024,0,0
2427,847,[],1794910987415670784,presnew_,Pres News,1815925657190466041,Kabar gembira buat para ASN yang akan pindah ke Ibu Kota Nusantara (IKN)! Raja Juli Antoni memastikan bahwa apartemen ASN di IKN sudah full furnished dan siap dihuni. Nyaman dan lengkap untuk memulai kehidupan baru di kota masa depan! 🌆🚀 https://t.co/OIzfHkBE6e,Wed Jul 24 01:43:09 +0000 2024,0,0
